Time [s],Value,Parity Error,Framing Error
99.736721625,0x112,,
99.737873400,0x012,,
99.970763675,0x112,,
99.971915550,0x012,,
100.207765425,0x112,,
100.208917325,0x012,,
100.436839700,0x112,,
100.437991200,0x012,,
100.672908025,0x112,,
100.674068550,0x012,,
100.906926825,0x112,,
100.908078350,0x012,,
101.121939725,0x112,,
101.123093375,0x012,,
101.361940575,0x112,,
101.363099350,0x012,,
101.590051550,0x112,,
101.591209825,0x012,,
101.806924900,0x112,,
101.808076675,0x012,,
102.044186675,0x112,,
102.045338175,0x012,,
102.265248050,0x112,,
102.266399575,0x012,,
102.482207750,0x112,,
102.483359000,0x012,,
102.715215350,0x112,,
102.716367250,0x012,,
102.933331300,0x112,,
102.934494825,0x012,,
103.149255275,0x112,,
103.150407025,0x012,,
103.389222400,0x112,,
103.390374150,0x012,,
103.618307850,0x112,,
103.619459600,0x012,,
103.855380325,0x112,,
103.856524600,0x012,,
104.085522500,0x112,,
104.086674275,0x012,,
104.305400625,0x112,,
104.306557775,0x012,,
104.543382725,0x112,,
104.544534500,0x012,,
104.774627750,0x112,,
104.775779650,0x012,,
104.994728950,0x112,,
104.995880850,0x012,,
105.231573275,0x112,,
105.232724925,0x012,,
105.458864850,0x112,,
105.460016500,0x012,,
105.679791325,0x112,,
105.680955100,0x012,,
105.914777175,0x112,,
105.915928450,0x012,,
106.145807500,0x112,,
106.146971025,0x012,,
106.364762350,0x112,,
106.365914100,0x012,,
106.601776625,0x112,,
106.602928250,0x012,,
106.831012975,0x112,,
106.832164500,0x012,,
107.050876575,0x112,,
107.052021325,0x012,,
107.288158200,0x112,,
107.289317100,0x012,,
107.518006650,0x112,,
107.519158525,0x012,,
107.759053400,0x112,,
107.760204675,0x012,,
107.988119825,0x112,,
107.989271325,0x012,,
108.205123300,0x112,,
108.206275175,0x012,,
108.446143900,0x112,,
108.447289925,0x012,,
108.673279850,0x112,,
108.674431625,0x012,,
108.894250125,0x112,,
108.895402025,0x012,,
109.131271425,0x112,,
109.132422950,0x012,,
109.363257700,0x112,,
109.364409575,0x012,,
109.578448575,0x112,,
109.579600350,0x012,,
109.816340400,0x112,,
109.817491675,0x012,,
110.045446625,0x112,,
110.046597900,0x012,,
110.263355125,0x112,,
110.264506625,0x012,,
110.502496275,0x112,,
110.503647775,0x012,,
110.734600250,0x112,,
110.735752000,0x012,,
110.973531975,0x112,,
110.974683225,0x012,,
111.203646925,0x112,,
111.204798425,0x012,,
111.420702700,0x112,,
111.421861350,0x012,,
111.655752725,0x112,,
111.656912500,0x012,,
111.888742575,0x112,,
111.889894350,0x012,,
112.106726750,0x112,,
112.107890775,0x012,,
112.342974250,0x112,,
112.344126025,0x012,,
112.575813300,0x112,,
112.576972825,0x012,,
112.791867400,0x112,,
112.793019150,0x012,,
113.030956650,0x112,,
113.032120425,0x012,,
113.263014500,0x112,,
113.264166125,0x012,,
113.479979850,0x112,,
113.481136750,0x012,,
113.712097075,0x112,,
113.713248575,0x012,,
113.935023125,0x112,,
113.936181900,0x012,,
114.154129925,0x112,,
114.155281450,0x012,,
114.383197275,0x112,,
114.384350025,0x012,,
114.602250025,0x112,,
114.603401925,0x012,,
114.820224700,0x112,,
114.821376600,0x012,,
115.056191675,0x112,,
115.057343200,0x012,,
115.280242625,0x112,,
115.281393900,0x012,,
115.507346350,0x112,,
115.508498100,0x012,,
115.740506450,0x112,,
115.741657700,0x012,,
115.963466675,0x112,,
115.964618550,0x012,,
116.193977175,0x112,,
116.195128950,0x012,,
116.430465775,0x112,,
116.431617175,0x012,,
116.651469475,0x112,,
116.652629000,0x012,,
116.879632875,0x112,,
116.880784650,0x012,,
117.097664675,0x112,,
117.098816200,0x012,,
117.319675425,0x112,,
117.320827075,0x012,,
117.549745750,0x112,,
117.550897525,0x012,,
117.767698825,0x112,,
117.768850700,0x012,,
117.988858575,0x112,,
117.990010325,0x012,,
118.223870375,0x112,,
118.225021875,0x012,,
118.459843600,0x112,,
118.461023125,0x012,,
118.677965200,0x112,,
118.679134975,0x012,,
118.906975500,0x112,,
118.908127275,0x012,,
119.127932150,0x112,,
119.129103300,0x012,,
119.346954150,0x112,,
119.348105650,0x012,,
119.582997975,0x112,,
119.584149225,0x012,,
119.816104050,0x112,,
119.817255575,0x012,,
120.051026425,0x112,,
120.052177700,0x012,,
120.283212825,0x112,,
120.284364600,0x012,,
120.290501950,0x000,,
120.499150000,0x112,,
120.500310775,0x012,,
120.735157350,0x112,,
120.736309125,0x012,,
120.968288500,0x112,,
120.969437750,0x012,,
121.035380600,0x113,,
121.036532125,0x000,,
121.037689650,0x027,,
121.038846550,0x010,,
121.040003300,0x0FF,,
121.041160575,0x0FF,,
121.042317975,0x048,,
121.278396850,0x112,,
121.279548600,0x012,,
121.518311200,0x112,,
121.519463100,0x012,,
121.748444975,0x112,,
121.749596475,0x012,,
121.986324625,0x112,,
121.987475900,0x012,,
122.214454600,0x112,,
122.215606375,0x012,,
122.434476025,0x112,,
122.435628675,0x012,,
122.672582425,0x112,,
122.673737675,0x012,,
122.902650525,0x112,,
122.903802400,0x012,,
123.119668700,0x112,,
123.120820475,0x012,,
123.353738375,0x112,,
123.354890150,0x012,,
123.577750375,0x112,,
123.578901750,0x012,,
123.795730750,0x112,,
123.796882525,0x012,,
124.026748350,0x112,,
124.027900250,0x012,,
124.242791125,0x112,,
124.243942900,0x012,,
124.461915425,0x112,,
124.463067175,0x012,,
124.701938850,0x112,,
124.703090600,0x012,,
124.933984500,0x112,,
124.935136150,0x012,,
125.150924325,0x112,,
125.152097600,0x012,,
125.381989325,0x112,,
125.383141225,0x012,,
125.605067050,0x112,,
125.606209925,0x012,,
125.834082350,0x112,,
125.835234250,0x012,,
126.068170000,0x112,,
126.069321250,0x012,,
126.289192300,0x112,,
126.290343675,0x012,,
126.521174250,0x112,,
