Time,Label,Data,ReplyTime(ms)
24.40903695,TX,00*,2.668925
24.6091344,RX,30* 30,
24.6341359,RX,12* 12,
24.63907243,TX,00*,2.690625
24.819147,RX,12* 12,
24.82406943,TX,00*,2.676525
25.02415928,RX,12* 12,
25.02908933,TX,00*,2.68415
25.22917155,RX,12* 12,
25.2340962,TX,00*,2.678725
25.43418385,RX,12* 12,
25.4391096,TX,00*,2.679825
25.63919613,RX,12* 12,
25.64412948,TX,00*,2.68745
25.84420843,RX,12* 12,
25.84914935,TX,00*,2.695025
26.0492207,RX,08* 08,
26.0742222,RX,12* 12,
26.07915883,TX,00*,2.690725
26.25923328,RX,12* 12,
26.26415583,TX,00*,2.676625
26.46424558,RX,12* 12,
26.46916923,TX,00*,2.67775
26.66925785,RX,12* 12,
26.6742151,TX,00*,2.71135
26.87427015,RX,12* 12,
26.87919598,TX,00*,2.679925
27.0793866,RX,12* 12,
27.08432638,TX,00*,2.693875
27.1843929,RX,30* 30,
27.28939918,RX,12* 12,
27.29432598,TX,00*,2.6809
27.49441148,RX,12* 12,
27.4995669,TX,00*,2.909525
27.69942375,RX,12* 12,
27.70434625,TX,00*,2.6766
27.90443603,RX,12* 12,
27.90937263,TX,00*,2.6907
28.10944833,RX,12* 12,
28.11440553,TX,00*,2.7113
28.3144606,RX,12* 12,
28.3193864,TX,00*,2.6799
28.51947288,RX,12* 12,
28.52440628,TX,00*,2.6875
28.62447918,RX,08* 08,
28.72948548,RX,12* 12,
28.73442538,TX,00*,2.694
28.93449775,RX,12* 12,
28.93941925,TX,00*,2.6756
29.13951003,RX,12* 12,
29.14443263,TX,00*,2.6767
29.34452233,RX,12* 12,
29.349446,TX,00*,2.677775
29.54953463,RX,12* 12,
29.55444638,TX,00*,2.665875
29.75454688,RX,30* 30,
29.77954838,RX,12* 12,
29.78991013,TX,00*,8.11585
29.96955978,RX,12* 12,
29.97449108,TX,00*,2.6854
30.17457205,RX,12* 12,
30.17951745,TX,00*,2.699475
30.37958433,RX,12* 12,
30.38455685,TX,00*,2.726625
30.58459663,RX,12* 12,
30.58954423,TX,00*,2.7017
30.7896089,RX,12* 12,
30.79453808,TX,00*,2.683275
30.99462118,RX,12* 12,
30.99953848,TX,00*,2.6714
31.19963345,RX,08* 08,
31.22463495,RX,12* 12,
31.22954143,TX,00*,2.660575
31.40964605,RX,12* 12,
31.41455795,TX,00*,2.666
31.61465833,RX,12* 12,
31.61959083,TX,00*,2.6866
31.8196706,RX,12* 12,
31.8245847,TX,00*,2.6682
32.0246829,RX,12* 12,
32.02960458,TX,00*,2.675775
32.22969518,RX,12* 12,
32.23461795,TX,00*,2.676875
32.33470148,RX,30* 30,
32.43970775,RX,12* 12,
32.44557968,TX,00*,3.626025
32.64472005,RX,12* 12,
32.64968295,TX,00*,2.717
32.8498365,RX,12* 12,
32.85480683,TX,00*,2.724425
33.05484878,RX,12* 12,
33.0597747,TX,00*,2.680025
33.25986105,RX,12* 12,
33.26479458,TX,00*,2.6876
33.46487335,RX,12* 12,
33.46982095,TX,00*,2.7017
33.66988563,RX,12* 12,
33.67482133,TX,00*,2.6898
33.77489193,RX,08* 08,
33.8798982,RX,12* 12,
33.88483393,TX,00*,2.689825
34.0849105,RX,12* 12,
34.0898343,TX,00*,2.6779
34.2899228,RX,12* 12,
34.29484768,TX,00*,2.679
34.49493505,RX,12* 12,
34.49986755,TX,00*,2.6866
34.69994733,RX,12* 12,
34.70488093,TX,00*,2.687675
34.90495963,RX,30* 30,
34.92996113,RX,12* 12,
34.9348709,TX,00*,2.663875
35.1149722,RX,12* 12,
35.1200239,TX,00*,2.8058
35.31998448,RX,12* 12,
35.32492028,TX,00*,2.6899
35.52499678,RX,12* 12,
35.52993365,TX,00*,2.690975
35.73000905,RX,12* 12,
35.73491453,TX,03 ff ff ff ff ff ff 00 00 00 fd*,2.659575
35.74761428,RX,0,
35.84501593,RX,12* 12,
35.8499485,TX,00*,2.68665
36.05002823,RX,12* 12,
36.05494888,TX,00*,2.67475
36.2550405,RX,12* 12,
36.25996228,TX,00*,2.675875
36.3600468,RX,08* 08,
36.46505308,RX,12* 12,
36.46998135,TX,00*,2.682375
36.67006535,RX,12* 12,
36.67498823,TX,00*,2.67695
36.87507765,RX,12* 12,
36.8800081,TX,00*,2.68455
37.08008993,RX,12* 12,
37.085015,TX,00*,2.679175
37.2851022,RX,12* 12,
37.29002835,TX,00*,2.68025
37.49011448,RX,30* 30,
37.51511598,RX,12* 12,
37.52003783,TX,00*,2.67595
37.70012708,RX,12* 12,
37.70507383,TX,00*,2.70085
37.90513935,RX,12* 12,
37.9100677,TX,00*,2.68245
38.11015163,RX,12* 12,
38.11511358,TX,00*,2.71605
38.3151639,RX,12* 12,
38.32009445,TX,00*,2.68465
38.5201762,RX,12* 12,
38.52510133,TX,00*,2.679225
38.72529265,RX,12* 12,
38.73021873,TX,00*,2.680175
38.93030493,RX,08* 08,
38.95530643,RX,12* 12,
38.96022818,TX,00*,2.67585
39.1403175,RX,12* 12,
39.1452642,TX,00*,2.7008
39.34532978,RX,12* 12,
39.35025155,TX,00*,2.675875
39.55034208,RX,12* 12,
39.55526495,TX,00*,2.676975
39.75535435,RX,12* 12,
39.7602848,TX,00*,2.68455
39.96036663,RX,12* 12,
39.9652917,TX,00*,2.679175
40.06537293,RX,30* 30,
40.1703792,RX,12* 12,
40.17530428,TX,00*,2.679175
40.37539148,RX,12* 12,
40.38034365,TX,00*,2.706275
40.58040378,RX,12* 12,
40.58532453,TX,00*,2.67485
