Time,Label,Data,ReplyTime(ms)
51.767334700,TX,00*,2.524000
51.867571700,RX,08* 08,
51.892573400,RX,12* 12,
51.897313200,TX,00*,2.493900
51.977579000,RX,12* 12,
51.982351200,TX,00*,2.526300
52.082585900,RX,12* 12,
52.087327300,TX,00*,2.495500
52.187592900,RX,12* 12,
52.192342500,TX,00*,2.503700
52.292599800,RX,12* 12,
52.297377200,TX,00*,2.531500
52.397606800,RX,12* 12,
52.402372800,TX,00*,2.520100
52.502613700,RX,12* 12,
52.507381500,TX,00*,2.521900
52.607620700,RX,12* 12,
52.612390100,TX,00*,2.523500
52.712627600,RX,12* 12,
52.717359800,TX,00*,2.486300
52.817634500,RX,12* 12,
52.822374900,TX,00*,2.494500
52.922641500,RX,30* 30,
52.947643100,RX,12* 12,
52.952425000,TX,00*,2.536000
53.032648800,RX,12* 12,
53.037391400,TX,00*,2.496700
53.137655700,RX,12* 12,
53.142406600,TX,00*,2.505000
53.242662600,RX,12* 12,
53.247395800,TX,00*,2.487300
53.347669600,RX,12* 12,
53.352482400,TX,00*,2.566900
53.452676500,RX,12* 12,
53.457543100,TX,00*,2.620700
53.557683500,RX,12* 12,
53.562564700,TX,00*,2.635300
53.662690400,RX,12* 12,
53.667768400,TX,00*,2.832100
53.767801500,RX,12* 12,
53.772816100,TX,00*,2.768700
53.872808500,RX,12* 12,
53.877707700,TX,00*,2.653300
53.977815400,RX,12* 12,
53.982761900,TX,00*,2.700600
54.082822300,RX,12* 12,
54.087718500,TX,00*,2.650200
54.187829300,RX,12* 12,
54.193000200,TX,00*,2.925000
54.292836200,RX,12* 12,
54.297683900,TX,00*,2.601800
54.397843200,RX,08* 08,
54.422844800,RX,12* 12,
54.427779400,TX,00*,2.688700
54.507850400,RX,12* 12,
54.512901900,TX,00*,2.805500
54.612857400,RX,12* 12,
54.617735000,TX,00*,2.631700
54.717864300,RX,12* 12,
54.722743600,TX,00*,2.633400
54.822871300,RX,12* 12,
54.827927800,TX,00*,2.810600
54.927878200,RX,12* 12,
54.932728500,TX,00*,2.604400
55.032885200,RX,12* 12,
55.037834600,TX,00*,2.703500
55.137892100,RX,12* 12,
55.142784700,TX,00*,2.646700
55.242899000,RX,12* 12,
55.247754400,TX,00*,2.609400
55.347906000,RX,12* 12,
55.352802100,TX,00*,2.650200
55.452912900,RX,30* 30,
55.477914600,RX,12* 12,
55.482696100,TX,00*,2.535600
55.562920200,RX,12* 12,
55.567760100,TX,00*,2.594000
55.667927100,RX,12* 12,
55.672755700,TX,00*,2.582600
55.772934100,RX,12* 12,
55.777998400,TX,00*,2.818400
55.877941000,RX,12* 12,
55.882727500,TX,00*,2.540600
55.982948000,RX,12* 12,
55.987794600,TX,00*,2.600700
56.087954900,RX,12* 12,
56.092913800,TX,00*,2.713000
56.192961900,RX,12* 12,
56.197799000,TX,00*,2.591200
56.297968800,RX,12* 12,
56.302872700,TX,00*,2.658000
56.402975700,RX,12* 12,
56.408004800,TX,00*,2.783100
56.507982700,RX,12* 12,
56.512831400,TX,00*,2.602800
56.612989600,RX,12* 12,
56.617788100,TX,00*,2.552600
56.717996600,RX,12* 12,
56.722790300,TX,00*,2.547800
56.823003500,RX,12* 12,
56.827844400,TX,00*,2.595000
56.928010500,RX,08* 08,
56.953012100,RX,12* 12,
56.957855500,TX,00*,2.597500
57.038017700,RX,12* 12,
57.042854400,TX,00*,2.590800
57.143024700,RX,12* 12,
57.147824100,TX,00*,2.553500
57.248031600,RX,12* 12,
57.252897700,TX,00*,2.620200
57.353038600,RX,12* 12,
57.357802400,TX,00*,2.517900
57.458045500,RX,12* 12,
57.462869600,TX,00*,2.578200
57.563052400,RX,12* 12,
57.567930200,TX,00*,2.631800
57.668059400,RX,12* 12,
57.672828400,TX,00*,2.523100
57.773066300,RX,12* 12,
57.777876100,TX,00*,2.563900
57.878073300,RX,12* 12,
57.883021200,TX,00*,2.702000
57.983080200,RX,30* 30,
58.008081900,RX,12* 12,
58.013051800,TX,00*,2.724000
58.093087500,RX,12* 12,
58.097940200,TX,00*,2.606800
58.198094400,RX,12* 12,
58.202864400,TX,00*,2.524100
58.303101400,RX,12* 12,
58.307918500,TX,00*,2.571200
58.408108300,RX,12* 12,
58.412914200,TX,00*,2.560000
58.513115300,RX,12* 12,
58.517929300,TX,00*,2.568100
58.618122200,RX,12* 12,
58.622931500,TX,00*,2.563400
58.723129100,RX,12* 12,
58.727998700,TX,00*,2.623700
58.828136100,RX,12* 12,
58.833013900,TX,00*,2.631900
58.933143000,RX,12* 12,
58.938139600,TX,00*,2.750700
59.038150000,RX,12* 12,
59.042979200,TX,00*,2.583300
59.143156900,RX,12* 12,
59.148111400,TX,00*,2.708600
59.248163900,RX,12* 12,
59.253055000,TX,00*,2.645200
59.353170800,RX,12* 12,
59.357966200,TX,00*,2.549500
59.458281900,RX,08* 08,
59.483179400,RX,12* 12,
59.487944700,TX,00*,2.519400
59.568289200,RX,12* 12,
59.573054200,TX,00*,2.519100
59.673296100,RX,12* 12,
59.678056300,TX,00*,2.514300
59.778303100,RX,12* 12,
59.783071500,TX,00*,2.522500
59.883310000,RX,12* 12,
59.888054200,TX,00*,2.498300
59.988317000,RX,12* 12,
59.993056400,TX,00*,2.493500
60.093323900,RX,12* 12,
60.098058500,TX,00*,2.488700
60.198330800,RX,12* 12,
60.203080200,TX,00*,2.503400
60.303337800,RX,12* 12,
60.308075800,TX,00*,2.492100
60.408344700,RX,12* 12,
60.413117000,TX,00*,2.526400
60.513351700,RX,30* 30,
60.538353300,RX,12* 12,
60.543102100,TX,00*,2.502900
60.623358900,RX,12* 12,
60.628081600,TX,00*,2.476700
60.728365900,RX,12* 12,
60.733148700,TX,00*,2.536900
60.833372800,RX,12* 12,
60.838111900,TX,00*,2.493200
60.938379800,RX,12* 12,
60.943120600,TX,00*,2.494900
61.043386700,RX,12* 12,
61.048161700,TX,00*,2.529100
61.148393700,RX,12* 12,
61.153150900,TX,00*,2.511300
61.253400600,RX,12* 12,
61.258237500,TX,00*,2.591000
61.358407600,RX,12* 12,
61.363181200,TX,00*,2.527700
61.463414500,RX,12* 12,
61.468183400,TX,00*,2.523000
61.568421400,RX,12* 12,
61.573166100,TX,00*,2.498800
61.673428400,RX,12* 12,
61.678174700,TX,00*,2.500400
61.778435300,RX,12* 12,
61.783202900,TX,00*,2.521700
61.883442300,RX,12* 12,
61.888185600,TX,00*,2.497400
61.988449200,RX,08* 08,
62.013450900,RX,12* 12,
62.018222600,TX,00*,2.525800
62.098456500,RX,12* 12,
62.103234600,TX,00*,2.532200
62.203463400,RX,12* 12,
62.208223800,TX,00*,2.514500
62.308470400,RX,12* 12,
62.313206400,TX,00*,2.490100
62.413477300,RX,12* 12,
62.418215100,TX,00*,2.491900
62.518484300,RX,12* 12,
62.523249800,TX,00*,2.519600
62.623491200,RX,12* 12,
62.628271400,TX,00*,2.534300
62.728498100,RX,12* 12,
62.733293100,TX,00*,2.549100
62.833505100,RX,12* 12,
62.838275800,TX,00*,2.524800
62.938512000,RX,12* 12,
62.943252000,TX,00*,2.494100
63.043519000,RX,30* 30,
63.068520600,RX,12* 12,
63.073263000,TX,00*,2.496500
63.153526200,RX,12* 12,
63.158275000,TX,00*,2.502900
63.258533200,RX,12* 12,
63.263270700,TX,00*,2.491600
63.363540100,RX,12* 12,
63.368272800,TX,00*,2.486800
