Time,Label,Data,ReplyTime(ms)
31.463468500,RX,12* 12,
31.468369000,TX,00*,2.654600
31.668482000,RX,12* 12,
31.674636900,TX,00*,3.909000
31.873495600,RX,12* 12,
31.878421300,TX,00*,2.679800
32.078509100,RX,12* 12,
32.084962300,TX,00*,4.207300
32.283522700,RX,12* 12,
32.288499700,TX,00*,2.731100
32.488536200,RX,12* 12,
32.493467400,TX,00*,2.685300
32.693549700,RX,12* 12,
32.698467600,TX,00*,2.672000
32.898667500,RX,08* 08,
32.923564900,RX,12* 12,
32.928515800,TX,00*,2.705000
33.108681300,RX,12* 12,
33.115059800,TX,00*,4.132600
33.313694900,RX,12* 12,
33.320957200,TX,00*,5.016400
33.518708400,RX,12* 12,
33.523636500,TX,00*,2.682200
33.723721900,RX,12* 12,
33.728649700,TX,00*,2.681800
33.928735500,RX,30* 30,
33.953737100,RX,12* 12,
33.958691500,TX,00*,2.708500
34.138749400,RX,12* 12,
34.143681800,TX,00*,2.686500
34.343762900,RX,12* 12,
34.348688500,TX,00*,2.679700
34.548776400,RX,12* 12,
34.553695100,TX,00*,2.672800
34.753790000,RX,12* 12,
34.758727800,TX,00*,2.691900
34.958803500,RX,12* 12,
34.963734500,TX,00*,2.685100
35.163817100,RX,12* 12,
35.168767200,TX,00*,2.704200
35.368830600,RX,12* 12,
35.373760800,TX,00*,2.684300
35.473837500,RX,08* 08,
35.578844500,RX,12* 12,
35.583766700,TX,00*,2.676300
35.783858000,RX,12* 12,
35.788916400,TX,00*,2.812500
35.988871600,RX,12* 12,
35.993812600,TX,00*,2.695100
36.193885100,RX,12* 12,
36.198793200,TX,00*,2.662200
36.398898600,RX,12* 12,
36.403819400,TX,00*,2.674900
36.503905600,RX,30* 30,
36.608912500,RX,12* 12,
36.613838300,TX,00*,2.679900
36.813926000,RX,12* 12,
36.818871000,TX,00*,2.699000
37.018939600,RX,12* 12,
37.023871200,TX,00*,2.685700
37.223953100,RX,12* 12,
37.228871300,TX,00*,2.672300
37.428966700,RX,12* 12,
37.433897500,TX,00*,2.684900
37.633980200,RX,12* 12,
37.638917200,TX,00*,2.691100
37.838993800,RX,12* 12,
37.843923900,TX,00*,2.684200
38.044007300,RX,08* 08,
38.069008900,RX,12* 12,
38.073933200,TX,00*,2.678300
38.254021200,RX,12* 12,
38.258969000,TX,00*,2.701900
38.459034700,RX,12* 12,
38.463956100,TX,00*,2.675500
38.664152400,RX,12* 12,
38.669079800,TX,00*,2.681500
38.869166000,RX,12* 12,
38.874093000,TX,00*,2.681100
39.074179500,RX,30* 30,
39.099181100,RX,12* 12,
39.104082800,TX,00*,2.655700
39.284193400,RX,12* 12,
39.289112100,TX,00*,2.672800
39.489206900,RX,12* 12,
39.494255300,TX,00*,2.802500
39.694220500,RX,12* 12,
39.699151400,TX,00*,2.685000
39.899234000,RX,12* 12,
39.904164600,TX,00*,2.684700
40.104247500,RX,12* 12,
40.109177800,TX,00*,2.684400
40.309261100,RX,12* 12,
40.314191000,TX,00*,2.684000
40.514274600,RX,12* 12,
40.519418700,TX,00*,2.898200
40.619281600,RX,08* 08,
40.724288500,RX,12* 12,
40.729236100,TX,00*,2.701700
40.929302000,RX,12* 12,
40.934223300,TX,00*,2.675400
41.134315600,RX,12* 12,
41.139242900,TX,00*,2.681400
41.339329100,RX,12* 12,
41.344249600,TX,00*,2.674600
41.544342700,RX,12* 12,
41.549457800,TX,00*,2.869200
41.649349600,RX,30* 30,
41.754356500,RX,12* 12,
41.759307700,TX,00*,2.705300
41.959370100,RX,12* 12,
41.964294900,TX,00*,2.678900
42.164383600,RX,12* 12,
42.169308000,TX,00*,2.678500
42.369397100,RX,12* 12,
42.374353800,TX,00*,2.710700
42.574410700,RX,12* 12,
42.579340900,TX,00*,2.684300
42.779424200,RX,12* 12,
42.784347600,TX,00*,2.677500
42.984437800,RX,12* 12,
42.989380300,TX,00*,2.696600
43.189451300,RX,08* 08,
43.214453000,RX,12* 12,
43.219402500,TX,00*,2.703600
43.399465200,RX,12* 12,
43.404386300,TX,00*,2.675200
43.604478700,RX,12* 12,
43.609386500,TX,00*,2.661900
43.809492200,RX,12* 12,
43.814419200,TX,00*,2.681000
44.014505800,RX,12* 12,
44.019451900,TX,00*,2.700200
44.219623500,RX,30* 30,
44.244521000,RX,12* 12,
44.249435100,TX,00*,2.668200
44.429637400,RX,12* 12,
44.434542500,TX,00*,2.659200
44.634650900,RX,12* 12,
44.639575200,TX,00*,2.678400
44.839664400,RX,12* 12,
44.844594900,TX,00*,2.684500
45.044678000,RX,12* 12,
45.049640500,TX,00*,2.716600
45.249691500,RX,12* 12,
45.254614700,TX,00*,2.677300
45.454705100,RX,12* 12,
45.459640900,TX,00*,2.689900
45.659718600,RX,12* 12,
45.664654100,TX,00*,2.689600
45.764725500,RX,08* 08,
45.869732500,RX,12* 12,
45.874666500,TX,00*,2.688100
46.074746000,RX,12* 12,
46.079699100,TX,00*,2.707200
46.279759500,RX,12* 12,
46.284692900,TX,00*,2.687400
46.484773100,RX,12* 12,
46.489706000,TX,00*,2.687000
46.689786600,RX,12* 12,
46.694712700,TX,00*,2.680200
46.794793600,RX,30* 30,
46.899800500,RX,12* 12,
46.906629900,TX,00*,4.583500
47.104814000,RX,12* 12,
47.109744800,TX,00*,2.684900
47.309827600,RX,12* 12,
47.314751500,TX,00*,2.678000
47.514841100,RX,12* 12,
47.519758200,TX,00*,2.671200
47.719854600,RX,12* 12,
47.724771300,TX,00*,2.670800
47.924868200,RX,12* 12,
47.929947000,TX,00*,2.832900
48.129881700,RX,12* 12,
48.134804200,TX,00*,2.676600
48.334895300,RX,08* 08,
48.359896900,RX,12* 12,
48.364819900,TX,00*,2.677100
48.544909100,RX,12* 12,
48.549836300,TX,00*,2.681300
48.749922700,RX,12* 12,
48.754849500,TX,00*,2.680900
48.954936200,RX,12* 12,
48.959856100,TX,00*,2.674000
49.159949700,RX,12* 12,
49.164875800,TX,00*,2.680100
49.364963300,RX,30* 30,
49.389964900,RX,12* 12,
49.396100700,TX,00*,3.889900
49.574977200,RX,12* 12,
49.579920900,TX,00*,2.697800
49.779990700,RX,12* 12,
49.786201700,TX,00*,3.965100
49.985004200,RX,12* 12,
49.989934300,TX,00*,2.684200
50.190017800,RX,12* 12,
50.194947400,TX,00*,2.683700
50.395135500,RX,12* 12,
50.400077700,TX,00*,2.696300
50.600149000,RX,12* 12,
50.605071300,TX,00*,2.676400
50.805162600,RX,12* 12,
50.810091000,TX,00*,2.682500
50.910169500,RX,08* 08,
51.015176400,RX,12* 12,
51.020109900,TX,00*,2.687600
51.220190000,RX,12* 12,
51.225123100,TX,00*,2.687200
51.425203500,RX,12* 12,
51.430149300,TX,00*,2.699900
51.630217100,RX,12* 12,
51.635149500,TX,00*,2.686500
51.835230600,RX,12* 12,
51.840162700,TX,00*,2.686200
51.940237500,RX,30* 30,
52.045244500,RX,12* 12,
52.050168600,TX,00*,2.678200
52.250258000,RX,12* 12,
52.255201200,TX,00*,2.697300
52.455271600,RX,12* 12,
52.460227400,TX,00*,2.709900
52.660285100,RX,12* 12,
52.665221100,TX,00*,2.690100
52.865298600,RX,12* 12,
52.870221300,TX,00*,2.676800
53.070312200,RX,12* 12,
53.075241000,TX,00*,2.682900
53.275325700,RX,12* 12,
53.280254100,TX,00*,2.682500
53.480339300,RX,08* 08,
53.505340900,RX,12* 12,
53.510263400,TX,00*,2.676600
53.690353100,RX,12* 12,
53.695312300,TX,00*,2.713300
53.895366700,RX,12* 12,
53.900292900,TX,00*,2.680300
54.100380200,RX,12* 12,
54.105306100,TX,00*,2.680000
54.305393700,RX,12* 12,
54.310325800,TX,00*,2.686100
54.510407300,RX,30* 30,
54.535408900,RX,12* 12,
54.540335000,TX,00*,2.680200
54.720421200,RX,12* 12,
54.725390400,TX,00*,2.723300
54.925434700,RX,12* 12,
54.930358100,TX,00*,2.677500
55.130448200,RX,12* 12,
55.135501300,TX,00*,2.807200
55.335461800,RX,12* 12,
55.340384400,TX,00*,2.676700
55.540475300,RX,12* 12,
55.545365100,TX,00*,2.643900
55.745488900,RX,12* 12,
55.750423800,TX,00*,2.689000
55.950606600,RX,12* 12,
55.955515000,TX,00*,2.662500
56.055613500,RX,08* 08,
56.160620400,RX,12* 12,
56.165540400,TX,00*,2.674100
56.365634000,RX,12* 12,
56.370748600,TX,00*,2.868700
56.570647500,RX,12* 12,
56.575586300,TX,00*,2.692900
56.775661000,RX,12* 12,
56.780573500,TX,00*,2.666500
56.980674600,RX,12* 12,
56.985612600,TX,00*,2.692100
57.085681500,RX,30* 30,
57.190688500,RX,12* 12,
57.195612000,TX,00*,2.677600
57.395702000,RX,12* 12,
57.400943800,TX,00*,2.995900
57.600715500,RX,12* 12,
57.605826900,TX,00*,2.865500
57.805729100,RX,12* 12,
57.810664600,TX,03 ff ff ff ff ff ff ff ff 00 00 00 44 45 19 78 00 15*,2.689600
57.831355800,RX,00,
57.910736000,RX,12* 12,
57.915667500,TX,00*,2.685600
58.115749500,RX,12* 12,
58.120680700,TX,00*,2.685300
58.420769700,RX,13* 00 00 00 00 01 00 a0 b4,
58.433752300,TX,00*,2.715400
58.530776900,RX,12* 12,
58.535680300,TX,00*,2.657500
58.635783900,RX,08* 08,
58.660785500,RX,12* 12,
58.665705300,TX,00*,2.673900
58.745791100,RX,12* 12,
58.750717900,TX,00*,2.680900
58.850798100,RX,12* 12,
58.855720900,TX,00*,2.676900
58.955805000,RX,12* 12,
58.961035900,TX,00*,2.985000
59.060811900,RX,12* 12,
59.065752800,TX,00*,2.695000
59.165818900,RX,12* 12,
59.170755700,TX,00*,2.690900
59.270825800,RX,12* 12,
59.275752200,TX,00*,2.680500
59.375832700,RX,12* 12,
59.380755100,TX,00*,2.676400
59.480839700,RX,12* 12,
59.485764600,TX,00*,2.679000
59.585846600,RX,12* 12,
59.590767500,TX,00*,2.675000
59.690853500,RX,30* 30,
59.715855200,RX,12* 12,
59.720747000,TX,00*,2.645900
59.800860800,RX,12* 12,
59.805772600,TX,00*,2.665900
59.905867700,RX,12* 12,
59.910788600,TX,00*,2.675000
60.010874700,RX,12* 12,
60.015785000,TX,00*,2.664400
60.115881600,RX,12* 12,
60.120807500,TX,00*,2.680000
60.220888500,RX,12* 12,
60.225797400,TX,00*,2.662900
60.325895500,RX,12* 12,
60.330832900,TX,00*,2.691500
60.430902400,RX,12* 12,
60.435861800,TX,00*,2.713500
60.535909300,RX,12* 12,
60.540832300,TX,00*,2.677000
60.640916300,RX,12* 12,
60.645848200,TX,00*,2.686000
60.745923200,RX,12* 12,
60.750851200,TX,00*,2.682100
60.850930100,RX,12* 12,
60.855867100,TX,00*,2.691000
60.955937100,RX,12* 12,
60.960909100,TX,00*,2.726100
61.060944000,RX,12* 12,
61.065840500,TX,00*,2.650600
61.166055100,RX,08* 08,
61.190952600,RX,12* 12,
61.196067100,TX,00*,2.868600
61.275958200,RX,12* 12,
61.280884700,TX,00*,2.680600
61.380965100,RX,12* 12,
61.385900600,TX,00*,2.689500
61.485972100,RX,12* 12,
61.490903600,TX,00*,2.685600
61.590979000,RX,12* 12,
61.595900000,TX,00*,2.675100
61.696090100,RX,12* 12,
61.701020000,TX,00*,2.684000
61.800992900,RX,12* 12,
61.805951400,TX,00*,2.712600
61.906104000,RX,12* 12,
61.911142900,TX,00*,2.793000
62.011110900,RX,12* 12,
62.016542400,TX,00*,3.185600
62.116117900,RX,12* 12,
62.121044800,TX,00*,2.681000
62.221124800,RX,30* 30,
62.246126400,RX,12* 12,
62.251076300,TX,00*,2.704000
62.331132100,RX,12* 12,
62.336056400,TX,00*,2.678400
62.436139000,RX,12* 12,
62.441117900,TX,00*,2.733000
62.541145900,RX,12* 12,
62.546055800,TX,00*,2.664000
62.646152900,RX,12* 12,
62.651279800,TX,00*,2.881000
62.751159800,RX,12* 12,
62.756074700,TX,00*,2.669000
62.856166700,RX,12* 12,
62.861097100,TX,00*,2.684500
62.961173700,RX,12* 12,
62.966093600,TX,00*,2.674000
63.066180600,RX,12* 12,
63.071122500,TX,00*,2.696000
63.171187500,RX,12* 12,
63.176086500,TX,00*,2.653100
63.276194500,RX,12* 12,
63.281161000,TX,00*,2.720600
63.381201400,RX,12* 12,
63.386528000,TX,00*,3.080700
63.486208300,RX,12* 12,
63.491114800,TX,00*,2.660600
63.591215300,RX,12* 12,
63.596104800,TX,00*,2.643600
63.696222200,RX,08* 08,
63.721223900,RX,12* 12,
63.726149300,TX,00*,2.679500
63.806229500,RX,12* 12,
63.811168400,TX,00*,2.693000
63.911236400,RX,12* 12,
63.916177900,TX,00*,2.695600
64.016243300,RX,12* 12,
64.021219800,TX,00*,2.730600
64.121250300,RX,12* 12,
64.126170800,TX,00*,2.674600
64.226257200,RX,12* 12,
64.231173700,TX,00*,2.670600
64.331264100,RX,12* 12,
64.336157200,TX,00*,2.647100
64.436271100,RX,12* 12,
64.441160100,TX,00*,2.643100
64.541278000,RX,12* 12,
64.546234600,TX,00*,2.710700
64.646284900,RX,12* 12,
64.651263500,TX,00*,2.732600
64.751291900,RX,30* 30,
64.776293500,RX,12* 12,
64.781412100,TX,00*,2.872700
64.861299200,RX,12* 12,
64.866242600,TX,00*,2.697500
64.966306100,RX,12* 12,
64.971271600,TX,00*,2.719600
65.071313000,RX,12* 12,
65.076307000,TX,00*,2.748100
65.176320000,RX,12* 12,
65.181258000,TX,00*,2.692100
65.281326900,RX,12* 12,
65.286293400,TX,00*,2.720600
65.386333800,RX,12* 12,
65.391257400,TX,00*,2.677700
65.491340800,RX,12* 12,
65.496253800,TX,00*,2.667100
65.596347700,RX,12* 12,
65.601276300,TX,00*,2.682700
65.701354600,RX,12* 12,
65.706253200,TX,00*,2.652700
65.806361600,RX,12* 12,
65.811288700,TX,00*,2.681200
65.911368500,RX,12* 12,
65.916337100,TX,00*,2.722700
66.016375400,RX,12* 12,
66.021340100,TX,00*,2.718700
66.121382400,RX,12* 12,
66.126317100,TX,00*,2.688800
66.226389300,RX,08* 08,
66.251391000,RX,12* 12,
66.256342100,TX,00*,2.705200
66.336396600,RX,12* 12,
66.341296200,TX,00*,2.653700
66.441403500,RX,12* 12,
66.446318600,TX,00*,2.669200
66.546410500,RX,12* 12,
66.551341100,TX,00*,2.684700
66.651417400,RX,12* 12,
66.656441500,TX,00*,2.778200
66.756424300,RX,12* 12,
66.761347000,TX,00*,2.676800
66.861431300,RX,12* 12,
66.866369400,TX,00*,2.692200
66.966438200,RX,12* 12,
66.971359400,TX,00*,2.675300
67.071445100,RX,12* 12,
67.076375300,TX,00*,2.684200
67.176452100,RX,12* 12,
67.181391300,TX,00*,2.693300
67.281563200,RX,30* 30,
67.306460700,RX,12* 12,
67.311383800,TX,00*,2.677200
67.391466300,RX,12* 12,
67.396370400,TX,00*,2.658200
67.496473200,RX,12* 12,
67.501373300,TX,00*,2.654200
67.601584300,RX,12* 12,
67.606499800,TX,00*,2.669600
67.706591300,RX,12* 12,
67.711522300,TX,00*,2.685100
67.811598200,RX,12* 12,
67.816551200,TX,00*,2.707100
67.916605100,RX,12* 12,
67.921554200,TX,00*,2.703100
68.021612100,RX,12* 12,
68.026537600,TX,00*,2.679600
68.126619000,RX,12* 12,
68.131527600,TX,00*,2.662700
68.231626000,RX,12* 12,
68.236537000,TX,00*,2.665100
68.336632900,RX,12* 12,
68.341572500,TX,00*,2.693700
68.441639800,RX,12* 12,
68.446568900,TX,00*,2.683200
68.546646800,RX,12* 12,
68.551591400,TX,00*,2.698700
68.651653700,RX,12* 12,
68.656574800,TX,00*,2.675200
68.756660600,RX,08* 08,
68.781662300,RX,12* 12,
68.786554300,TX,00*,2.646100
68.866667900,RX,12* 12,
68.871566900,TX,00*,2.653100
68.971674800,RX,12* 12,
68.976842900,TX,00*,2.922100
69.076681800,RX,12* 12,
69.081605300,TX,00*,2.677600
69.181688700,RX,12* 12,
69.186673300,TX,00*,2.738700
69.286695700,RX,12* 12,
69.291624200,TX,00*,2.682600
69.391702600,RX,12* 12,
69.396640200,TX,00*,2.691700
69.496709500,RX,12* 12,
69.501623600,TX,00*,2.668200
69.601716500,RX,12* 12,
69.606646100,TX,00*,2.683700
69.706723400,RX,12* 12,
69.711655500,TX,00*,2.686200
69.811730300,RX,30* 30,
69.836732000,RX,12* 12,
69.841648000,TX,00*,2.670100
69.921737600,RX,12* 12,
69.926823200,TX,00*,2.839700
70.026744600,RX,12* 12,
70.031676600,TX,00*,2.686100
70.131751500,RX,12* 12,
70.136679600,TX,00*,2.682200
70.236758400,RX,12* 12,
70.241676000,TX,00*,2.671700
70.341765400,RX,12* 12,
70.346692000,TX,00*,2.680700
70.446772300,RX,12* 12,
70.451714400,TX,00*,2.696200
70.551779200,RX,12* 12,
70.556814900,TX,00*,2.789700
70.656786200,RX,12* 12,
70.661739800,TX,00*,2.707700
70.761793100,RX,12* 12,
70.766690800,TX,00*,2.651800
70.866800100,RX,12* 12,
70.871732700,TX,00*,2.686700
70.971807000,RX,12* 12,
70.976703200,TX,00*,2.650300
71.076813900,RX,12* 12,
71.081771100,TX,00*,2.711300
71.181820900,RX,12* 12,
71.186819600,TX,00*,2.752800
71.286827800,RX,08* 08,
71.311829500,RX,12* 12,
71.316708100,TX,00*,2.632700
71.396835100,RX,12* 12,
71.401759700,TX,00*,2.678700
71.501842000,RX,12* 12,
71.506762600,TX,00*,2.674700
71.606849000,RX,12* 12,
71.611772100,TX,00*,2.677200
71.711855900,RX,12* 12,
71.716781500,TX,00*,2.679700
71.816862800,RX,12* 12,
71.821797500,TX,00*,2.688800
71.921869800,RX,12* 12,
71.926936900,TX,00*,2.821200
72.026876700,RX,12* 12,
72.031816400,TX,00*,2.693800
72.131883600,RX,12* 12,
72.136819300,TX,00*,2.689700
72.236890600,RX,12* 12,
72.241854800,TX,00*,2.718300
72.341897500,RX,30* 30,
72.366899200,RX,12* 12,
72.371834300,TX,00*,2.689200
72.451904800,RX,12* 12,
72.456814400,TX,00*,2.663700
72.556911700,RX,12* 12,
72.561843400,TX,00*,2.685800
72.661918700,RX,12* 12,
72.666846300,TX,00*,2.681700
72.766925600,RX,12* 12,
72.771855800,TX,00*,2.684300
72.871932500,RX,12* 12,
72.876858700,TX,00*,2.680200
72.976939500,RX,12* 12,
72.981868200,TX,00*,2.682800
73.081946400,RX,12* 12,
73.086871100,TX,00*,2.678800
73.186953400,RX,12* 12,
73.191874100,TX,00*,2.674800
73.291960300,RX,12* 12,
73.296883500,TX,00*,2.677300
73.397071400,RX,12* 12,
73.401997000,TX,00*,2.679700
73.502078400,RX,12* 12,
73.506993400,TX,00*,2.669100
73.607085300,RX,12* 12,
73.612028900,TX,00*,2.697700
73.712092200,RX,12* 12,
73.717018800,TX,00*,2.680700
73.817099200,RX,08* 08,
73.842100800,RX,12* 12,
