Time,Label,Data,ReplyTime(ms)
79.454372800,RX,12* 12,
79.459128000,TX,00*,2.509300
79.559379700,RX,12* 12,
79.564149700,TX,00*,2.524100
79.664386700,RX,12* 12,
79.669151800,TX,00*,2.519200
79.769393600,RX,12* 12,
79.774160400,TX,00*,2.520900
79.874400500,RX,12* 12,
79.879143000,TX,00*,2.496600
79.979407400,RX,12* 12,
79.984164600,TX,00*,2.511300
80.084414300,RX,12* 12,
80.089153700,TX,00*,2.493500
80.189421200,RX,12* 12,
80.194188300,TX,00*,2.521200
80.294532300,RX,30* 30,
80.319429800,RX,12* 12,
80.324173300,TX,00*,2.497600
80.404539500,RX,12* 12,
80.409289200,TX,00*,2.503800
80.509546400,RX,12* 12,
80.514323900,TX,00*,2.531500
80.614553400,RX,12* 12,
80.619293500,TX,00*,2.494200
80.719560300,RX,12* 12,
80.724341100,TX,00*,2.534900
80.824567200,RX,12* 12,
80.829310700,TX,00*,2.497600
80.929574100,RX,12* 12,
80.934312800,TX,00*,2.492800
81.034581000,RX,12* 12,
81.039327900,TX,00*,2.501000
81.139587900,RX,12* 12,
81.144330000,TX,00*,2.496200
81.244594800,RX,12* 12,
81.249371100,TX,00*,2.530400
81.349601700,RX,12* 12,
81.354353800,TX,00*,2.506200
81.454608700,RX,12* 12,
81.459362400,TX,00*,2.507800
81.559615600,RX,12* 12,
81.564390500,TX,00*,2.529000
81.664622500,RX,12* 12,
81.669366600,TX,00*,2.498200
81.769629400,RX,12* 12,
81.774375200,TX,00*,2.499900
81.874636300,RX,08* 08,
81.899637900,RX,12* 12,
81.904379700,TX,00*,2.495800
81.984643500,RX,12* 12,
81.989391600,TX,00*,2.502200
82.089650400,RX,12* 12,
82.094432700,TX,00*,2.536300
82.194657400,RX,12* 12,
82.199532300,TX,00*,2.629000
82.299664300,RX,12* 12,
82.304501900,TX,00*,2.591700
82.404671200,RX,12* 12,
82.409445600,TX,00*,2.528500
82.509678100,RX,12* 12,
82.514584200,TX,00*,2.660200
82.614685000,RX,12* 12,
82.619586300,TX,00*,2.655400
82.719691900,RX,12* 12,
82.724484400,TX,00*,2.546600
82.824698800,RX,30* 30,
82.849700500,RX,12* 12,
82.854579900,TX,00*,2.633500
82.934706100,RX,12* 12,
82.939754300,TX,00*,2.802300
83.039713000,RX,12* 12,
83.045016500,TX,00*,3.057600
83.144719900,RX,12* 12,
83.149589500,TX,00*,2.623700
83.249726800,RX,12* 12,
83.254611100,TX,00*,2.638400
83.354733700,RX,12* 12,
83.359756200,TX,00*,2.776600
83.459740600,RX,12* 12,
83.464608800,TX,00*,2.622300
83.564747500,RX,12* 12,
83.569623900,TX,00*,2.630500
83.669754400,RX,12* 12,
83.674613000,TX,00*,2.612600
83.774761400,RX,12* 12,
83.779511100,TX,00*,2.503800
83.879768300,RX,12* 12,
83.884649700,TX,00*,2.635500
83.984775200,RX,12* 12,
83.989801400,TX,00*,2.780300
84.089782100,RX,12* 12,
84.094790500,TX,00*,2.762500
84.194789000,RX,12* 12,
84.200059100,TX,00*,3.024200
84.299795900,RX,12* 12,
84.304820700,TX,00*,2.778900
84.404802800,RX,08* 08,
84.429804500,RX,12* 12,
84.434922700,TX,00*,2.872300
84.514810100,RX,12* 12,
84.519804600,TX,00*,2.748600
84.619817000,RX,12* 12,
84.624930200,TX,00*,2.867300
84.724823900,RX,12* 12,
84.729737300,TX,00*,2.667500
84.829830800,RX,12* 12,
84.834758900,TX,00*,2.682200
84.934837700,RX,12* 12,
84.939982100,TX,00*,2.898500
85.039844600,RX,12* 12,
85.044743600,TX,00*,2.653100
85.144851500,RX,12* 12,
85.149758800,TX,00*,2.661400
85.249858400,RX,12* 12,
85.254754300,TX,00*,2.650000
85.354865400,RX,30* 30,
85.379867000,RX,12* 12,
85.384940900,TX,00*,2.828000
85.464872600,RX,12* 12,
85.469900800,TX,00*,2.782300
85.569879500,RX,12* 12,
85.574655800,TX,00*,2.530400
85.674886400,RX,12* 12,
85.679690400,TX,00*,2.558100
85.779893300,RX,12* 12,
85.784764100,TX,00*,2.624900
85.884900200,RX,12* 12,
85.889707600,TX,00*,2.561500
85.989907100,RX,12* 12,
85.994865800,TX,00*,2.712700
86.095018200,RX,12* 12,
86.099958900,TX,00*,2.694800
86.200025100,RX,12* 12,
86.204870000,TX,00*,2.598900
86.305032100,RX,12* 12,
86.309891600,TX,00*,2.613600
86.410039000,RX,12* 12,
86.414906700,TX,00*,2.621800
86.515045900,RX,12* 12,
86.519960900,TX,00*,2.669100
86.620052800,RX,12* 12,
86.624937000,TX,00*,2.638300
86.725059700,RX,12* 12,
86.730114600,TX,00*,2.809000
86.830066600,RX,12* 12,
86.834863200,TX,00*,2.550700
86.935073500,RX,08* 08,
86.960075200,RX,12* 12,
86.964945700,TX,00*,2.624600
87.045080800,RX,12* 12,
87.049918600,TX,00*,2.591900
87.150087700,RX,12* 12,
87.154894700,TX,00*,2.561100
87.255094600,RX,12* 12,
87.260163400,TX,00*,2.822900
87.360101500,RX,12* 12,
87.364912000,TX,00*,2.564600
87.465108400,RX,12* 12,
87.469927000,TX,00*,2.572700
87.570115300,RX,12* 12,
87.574987700,TX,00*,2.626500
87.675122200,RX,12* 12,
87.679950800,TX,00*,2.582700
87.780129100,RX,12* 12,
87.784933400,TX,00*,2.558300
87.885136100,RX,30* 30,
87.910137700,RX,12* 12,
87.914944400,TX,00*,2.560800
87.995143300,RX,12* 12,
87.999962800,TX,00*,2.573600
88.100150200,RX,12* 12,
88.105016900,TX,00*,2.620800
88.205157100,RX,12* 12,
88.210019000,TX,00*,2.616000
88.310164000,RX,12* 12,
88.314982100,TX,00*,2.572200
88.415170900,RX,12* 12,
88.420055800,TX,00*,2.638900
88.520177900,RX,12* 12,
88.524960400,TX,00*,2.536600
88.625184800,RX,12* 12,
88.629988500,TX,00*,2.557800
88.730191700,RX,12* 12,
