Time[s], 通道 0, 通道 1
49.0965423, 0, 1
49.0965424, 1, 1
49.0965425, 0, 1
49.0965426, 0, 0
49.0965427, 1, 1
49.0965431, 0, 1
49.0965432, 1, 1
49.0965437, 0, 1
49.0965438, 1, 1
49.0965440, 0, 0
49.0965441, 1, 1
49.0965446, 0, 1
49.0965447, 1, 1
49.0965452, 0, 1
49.0965453, 1, 1
49.0965455, 0, 0
49.0965456, 0, 1
49.0965457, 1, 1
49.0965460, 0, 1
49.0965462, 1, 1
49.0965467, 0, 1
49.0965468, 1, 1
49.0965470, 0, 1
49.0965471, 0, 0
49.0965472, 1, 1
49.0965476, 0, 1
49.0965477, 1, 1
49.0965478, 0, 0
49.0965479, 1, 1
49.0965483, 0, 1
49.0965484, 1, 1
49.0965489, 0, 1
49.0965490, 1, 1
49.0965492, 0, 0
49.0965494, 1, 1
49.0965495, 0, 1
49.0965496, 1, 1
49.0965498, 0, 1
49.0965499, 1, 1
49.0965504, 0, 1
49.0965505, 1, 1
49.0965511, 0, 1
49.0965512, 1, 1
49.0965514, 0, 1
49.0965515, 0, 0
49.0965516, 1, 1
49.0965520, 0, 1
49.0965521, 1, 1
49.0965522, 0, 0
49.0965523, 1, 1
49.0965530, 0, 1
49.0965532, 1, 1
49.0965535, 0, 1
49.0965536, 1, 1
49.0965541, 0, 1
49.0965542, 1, 1
49.0965544, 0, 1
49.0965545, 0, 0
49.0965546, 1, 1
49.0965550, 0, 1
49.0965551, 1, 1
49.0965552, 0, 1
49.0965553, 1, 1
49.0965559, 0, 1
49.0965560, 0, 0
49.0965561, 1, 1
49.0965565, 0, 1
49.0965566, 1, 1
49.0965571, 0, 1
49.0965572, 1, 1
49.0965574, 0, 0
49.0965576, 1, 1
49.0965577, 0, 1
49.0965578, 1, 1
49.0965580, 0, 1
49.0965581, 1, 1
49.0965586, 0, 1
49.0965587, 1, 1
49.0965589, 0, 0
49.0965591, 1, 1
49.0965592, 0, 1
49.0965593, 1, 1
49.0965597, 0, 1
49.0965598, 1, 1
49.0965602, 0, 1
49.0965603, 1, 1
49.0965608, 0, 1
49.0965609, 1, 1
49.0965611, 0, 0
49.0965612, 0, 1
49.0965613, 1, 1
49.0965617, 0, 1
49.0965618, 1, 1
49.0965623, 0, 1
49.0965624, 1, 1
49.0965630, 0, 1
49.0965631, 1, 1
49.0965633, 0, 1
49.0965634, 1, 1
49.0965637, 0, 1
49.0965638, 1, 1
49.0965640, 0, 1
49.0965641, 0, 0
49.0965642, 1, 1
49.0965646, 0, 1
49.0965647, 1, 1
49.0965652, 0, 1
49.0965653, 1, 1
49.0965655, 0, 0
49.0965657, 1, 1
49.0965658, 0, 1
49.0965659, 1, 1
49.0965661, 0, 1
49.0965663, 0, 0
49.0965664, 1, 1
49.0965668, 0, 1
49.0965669, 1, 1
49.0965674, 0, 1
49.0965675, 1, 1
49.0965677, 0, 1
49.0965678, 0, 0
49.0965679, 1, 1
49.0965683, 0, 1
49.0965684, 1, 1
49.0965689, 0, 1
49.0965690, 1, 1
49.0965693, 0, 1
49.0965695, 1, 1
49.0965698, 0, 1
49.0965699, 1, 1
49.0965700, 0, 0
49.0965701, 1, 1
49.0965709, 0, 1
49.0965710, 1, 1
49.0965711, 0, 1
49.0965713, 1, 1
49.0965715, 0, 0
49.0965717, 1, 1
49.0965721, 0, 1
49.0965722, 1, 1
49.0965727, 0, 1
49.0965728, 1, 1
49.0965730, 0, 0
49.0965732, 1, 1
49.0965736, 0, 1
49.0965737, 1, 1
49.0965742, 0, 1
49.0965743, 1, 1
49.0965745, 0, 0
49.0965746, 0, 1
49.0965747, 1, 1
49.0965754, 0, 1
49.0965755, 1, 1
49.0965757, 0, 1
49.0965758, 1, 1
49.0965764, 0, 1
49.0965765, 1, 1
49.0965767, 0, 0
49.0965768, 1, 1
49.0965774, 0, 1
49.0965775, 0, 0
49.0965776, 1, 1
49.0965780, 0, 1
49.0965781, 1, 1
49.0965786, 0, 1
49.0965787, 1, 1
49.0965789, 0, 0
49.0965791, 1, 1
49.0965797, 0, 1
49.0965798, 1, 1
49.0965802, 0, 1
49.0965803, 1, 1
49.0965804, 0, 0
49.0965806, 1, 1
49.0965811, 0, 0
49.0965813, 1, 1
49.0965817, 0, 1
49.0965818, 1, 1
49.0965819, 0, 1
49.0965820, 1, 1
49.0965823, 0, 1
49.0965824, 1, 1
49.0965826, 0, 0
49.0965827, 1, 1
49.0965834, 0, 1
49.0965835, 1, 1
49.0965838, 0, 1
49.0965839, 1, 1
49.0965845, 0, 1
49.0965846, 1, 1
49.0965853, 0, 1
49.0965854, 1, 1
49.0965860, 0, 1
49.0965861, 1, 1
49.0965863, 0, 1
49.0965864, 1, 1
49.0965868, 0, 1
49.0965869, 1, 1
49.0965875, 0, 1
49.0965876, 1, 1
49.0965878, 0, 1
49.0965879, 1, 1
49.0965883, 0, 1
49.0965884, 1, 1
49.0965886, 0, 0
49.0965887, 1, 1
49.0965893, 0, 1
49.0965894, 1, 1
49.0965898, 0, 1
49.0965899, 1, 1
49.0965901, 0, 0
49.0965902, 1, 1
49.0965908, 0, 1
49.0965910, 1, 1
49.0965913, 0, 1
49.0965914, 1, 1
49.0965920, 0, 1
49.0965921, 1, 1
49.0965928, 0, 1
49.0965929, 1, 1
49.0965935, 0, 1
49.0965936, 1, 1
49.0965938, 0, 1
49.0965939, 0, 0
49.0965940, 1, 1
49.0965944, 0, 1
49.0965945, 1, 1
49.0965946, 0, 1
49.0965947, 1, 1
49.0965950, 0, 1
49.0965951, 1, 1
49.0965954, 0, 0
49.0965955, 1, 1
49.0965959, 0, 1
49.0965960, 1, 1
49.0965963, 0, 1
49.0965964, 1, 1
49.0965966, 0, 1
49.0965967, 1, 1
49.0965974, 0, 1
49.0965975, 1, 1
49.0965977, 0, 0
49.0965979, 1, 1
49.0965980, 0, 1
49.0965981, 1, 1
49.0965983, 0, 1
49.0965984, 1, 1
49.0965985, 0, 0
49.0965986, 1, 1
49.0965997, 0, 1
49.0965998, 1, 1
49.0966000, 0, 0
49.0966002, 1, 1
49.0966003, 0, 1
49.0966004, 1, 1
49.0966006, 0, 1
49.0966007, 1, 1
49.0966008, 0, 1
49.0966009, 0, 0
49.0966010, 1, 1
49.0966014, 0, 1
49.0966015, 1, 1
49.0966020, 0, 1
49.0966021, 1, 1
49.0966025, 0, 1
49.0966026, 1, 1
49.0966028, 0, 1
49.0966029, 1, 1
49.0966035, 0, 1
49.0966036, 1, 1
49.0966038, 0, 1
49.0966039, 1, 1
49.0966040, 0, 1
49.0966045, 1, 1
49.0966051, 0, 1
49.0966052, 1, 1
49.0966057, 0, 1
49.0966058, 1, 1
49.0966060, 0, 1
49.0966061, 1, 1
49.0966063, 0, 1
49.0966064, 0, 0
49.0966065, 1, 1
49.0966069, 0, 1
49.0966070, 1, 1
49.0966071, 0, 1
49.0966072, 1, 1
49.0966073, 0, 1
49.0966075, 1, 1
49.0966085, 0, 1
49.0966086, 1, 1
49.0966090, 0, 1
49.0966092, 0, 0
49.0966093, 1, 1
49.0966097, 0, 1
49.0966098, 1, 1
49.0966099, 0, 1
49.0966100, 1, 1
49.0966101, 0, 1
49.0966102, 1, 1
49.0966113, 0, 1
49.0966114, 1, 1
49.0966116, 0, 1
49.0966117, 1, 1
49.0966118, 0, 1
49.0966121, 1, 1
49.0966124, 0, 1
49.0966125, 1, 1
49.0966127, 0, 1
49.0966128, 1, 1
49.0966134, 0, 1
49.0966135, 1, 1
49.0966139, 0, 1
49.0966140, 1, 1
49.0966145, 0, 1
49.0966146, 1, 1
49.0966151, 0, 1
49.0966152, 1, 1
49.0966159, 0, 1
49.0966160, 1, 1
49.0966162, 0, 1
49.0966163, 1, 1
49.0966165, 0, 1
49.0966166, 0, 0
49.0966167, 1, 1
49.0966171, 0, 1
49.0966172, 1, 1
49.0966173, 0, 1
49.0966174, 1, 1
49.0966175, 0, 1
49.0966177, 0, 0
49.0966178, 0, 1
49.0966179, 1, 1
49.0966182, 0, 1
49.0966183, 1, 1
49.0966184, 0, 1
49.0966197, 1, 1
49.0966203, 0, 1
49.0966204, 1, 1
49.0966205, 0, 1
49.0966207, 1, 1
49.0966213, 0, 1
49.0966214, 1, 1
49.0966220, 0, 1
49.0966221, 1, 1
49.0966223, 0, 1
49.0966224, 1, 1
49.0966226, 0, 1
49.0966227, 0, 0
49.0966228, 1, 1
49.0966232, 0, 1
49.0966233, 1, 1
49.0966234, 0, 1
49.0966248, 0, 0
49.0966249, 1, 1
49.0966253, 0, 1
49.0966254, 1, 1
49.0966255, 0, 1
49.0966257, 1, 1
49.0966262, 0, 1
49.0966263, 1, 1
49.0966265, 0, 1
49.0966266, 1, 1
49.0966267, 0, 1
49.0966294, 1, 1
49.0966298, 0, 1
49.0966299, 1, 1
49.0966301, 0, 1
49.0966302, 1, 1
49.0966303, 0, 1
49.0966319, 1, 1
49.0966323, 0, 1
49.0966324, 1, 1
49.0966326, 0, 1
49.0966327, 1, 1
49.0966328, 0, 1
49.0966356, 1, 1
49.0966357, 0, 1
49.0966359, 1, 1
49.0966364, 0, 1
49.0966365, 1, 1
49.0966366, 0, 1
49.0966400, 1, 1
49.0966406, 0, 1
49.0966407, 1, 1
49.0966408, 0, 1
49.0966483, 1, 1
49.0966485, 0, 1
49.0966486, 1, 1
49.0966488, 0, 1
49.0966489, 1, 1
49.0966491, 0, 1
49.0966492, 1, 1
49.0966493, 0, 1
49.0966522, 1, 1
49.0966526, 0, 1
49.0966527, 1, 1
49.0966529, 0, 1
49.0966530, 1, 1
49.0966531, 0, 1
49.0966540, 1, 1
49.0966545, 0, 1
49.0966849, 1, 1
49.0966853, 0, 1
49.0966876, 1, 1
49.0966882, 0, 1
49.0966892, 0, 0
49.0966893, 1, 1
49.0966897, 0, 1
49.0966898, 1, 1
49.0966899, 0, 1
49.0968046, 0, 0
49.0968047, 1, 1
49.0968051, 0, 1
49.0968052, 1, 1
49.0968053, 0, 1
49.5970601, 1, 1
49.5975821, 0, 1
49.5977893, 1, 1
49.5979988, 0, 1
49.5982060, 1, 1
49.5987280, 0, 1
49.5989353, 1, 1
49.5992489, 0, 1
51.2022698, 1, 1
51.2026876, 0, 1
51.2027906, 1, 1
51.2032084, 0, 1
51.2034157, 1, 1
51.2038335, 0, 1
51.2039366, 1, 1
51.2044585, 0, 1
52.1073293, 1, 1
52.1078512, 0, 1
52.1080585, 1, 1
52.1082679, 0, 1
52.1084752, 1, 1
52.1089971, 0, 1
52.1092044, 1, 1
52.1095180, 0, 1
52.3123427, 1, 1
52.3128647, 0, 1
52.3129678, 1, 1
52.3132814, 0, 1
52.3134886, 1, 1
52.3140106, 0, 1
52.3141137, 1, 1
52.3145315, 0, 1
53.7174351, 1, 1
53.7178528, 0, 1
53.7179559, 1, 1
53.7183737, 0, 1
53.7185810, 1, 1
53.7189988, 0, 1
53.7191018, 1, 1
53.7196238, 0, 1
54.6224945, 1, 1
54.6230165, 0, 1
54.6232237, 1, 1
54.6234332, 0, 1
54.6236404, 1, 1
54.6241624, 0, 1
54.6243696, 1, 1
54.6246833, 0, 1
55.8275737, 1, 1
55.8280957, 0, 1
55.8281987, 1, 1
55.8285124, 0, 1
55.8287196, 1, 1
55.8292416, 0, 1
55.8293447, 1, 1
55.8297625, 0, 1
56.2326003, 1, 1
56.2330181, 0, 1
56.2331212, 1, 1
56.2335390, 0, 1
56.2337462, 1, 1
56.2341640, 0, 1
56.2342671, 1, 1
56.2347891, 0, 1
57.1377640, 1, 1
57.1382859, 0, 1
57.1384932, 1, 1
57.1387026, 0, 1
57.1389099, 1, 1
57.1394319, 0, 1
57.1396391, 1, 1
57.1399527, 0, 1
58.7428694, 1, 1
58.7432872, 0, 1
58.7433903, 1, 1
58.7438081, 0, 1
58.7440153, 1, 1
58.7444331, 0, 1
58.7445362, 1, 1
58.7450582, 0, 1
59.3479092, 1, 1
59.3484312, 0, 1
59.3485342, 1, 1
59.3488479, 0, 1
59.3490551, 1, 1
59.3495771, 0, 1
59.3496802, 1, 1
59.3500979, 0, 1
59.3528308, 0, 0
59.3537749, 0, 1
59.4529161, 1, 1
59.4531255, 0, 1
59.4532286, 1, 1
59.4534381, 0, 1
59.4535411, 1, 1
59.4538548, 0, 1
59.4540620, 1, 1
59.4542715, 0, 1
59.4543745, 1, 1
59.4545840, 0, 1
59.4546871, 1, 1
59.4551048, 0, 1
59.4578532, 0, 0
59.4589012, 0, 1
59.4589972, 0, 0
59.4599414, 0, 1
59.4602082, 1, 1
59.4612511, 0, 1
59.5579230, 1, 1
59.5580283, 0, 1
59.5581313, 1, 1
59.5584450, 0, 1
59.5585480, 1, 1
59.5588617, 0, 1
59.5590689, 1, 1
59.5601117, 0, 1
59.5602148, 1, 1
59.5603201, 0, 1
59.5605273, 1, 1
59.5612577, 0, 1
59.5613607, 1, 1
59.5624036, 0, 1
59.5625066, 1, 1
59.5635495, 0, 1
59.5636525, 1, 1
59.5646954, 0, 1
59.5647985, 1, 1
59.5651121, 0, 1
59.5652151, 1, 1
59.5653204, 0, 1
59.5654235, 1, 1
59.5658413, 0, 1
59.5688434, 0, 0
59.5697875, 0, 1
59.6679302, 1, 1
59.6684522, 0, 1
59.6686594, 1, 1
59.6688689, 0, 1
59.6690761, 1, 1
59.6695981, 0, 1
59.6698054, 1, 1
59.6701190, 0, 1
59.6929319, 1, 1
59.6931413, 0, 1
59.6932444, 1, 1
59.6934538, 0, 1
59.6935569, 1, 1
59.6938705, 0, 1
59.6940778, 1, 1
59.6942872, 0, 1
59.6943903, 1, 1
59.6945998, 0, 1
59.6947028, 1, 1
59.6951206, 0, 1
59.6978412, 0, 0
59.6987853, 0, 1
59.7779375, 1, 1
59.7781469, 0, 1
59.7782500, 1, 1
59.7784594, 0, 1
59.7785625, 1, 1
59.7788761, 0, 1
59.7790834, 1, 1
59.7792928, 0, 1
59.7793959, 1, 1
59.7796053, 0, 1
59.7797084, 1, 1
59.7801262, 0, 1
59.7828343, 0, 0
59.7837784, 0, 1
59.8829444, 1, 1
59.8831538, 0, 1
59.8832569, 1, 1
59.8834663, 0, 1
59.8835694, 1, 1
59.8838830, 0, 1
59.8840903, 1, 1
59.8842997, 0, 1
59.8844028, 1, 1
59.8846122, 0, 1
59.8847153, 1, 1
59.8851331, 0, 1
59.8878502, 0, 0
59.8887943, 0, 1
59.9879513, 1, 1
59.9881607, 0, 1
59.9882638, 1, 1
59.9884732, 0, 1
59.9885763, 1, 1
59.9888899, 0, 1
59.9890972, 1, 1
59.9893066, 0, 1
59.9894097, 1, 1
59.9896191, 0, 1
59.9897222, 1, 1
59.9901400, 0, 1
59.9928466, 0, 0
59.9937907, 0, 1
60.0929582, 1, 1
60.0931676, 0, 1
60.0932707, 1, 1
60.0934801, 0, 1
60.0935832, 1, 1
60.0938968, 0, 1
60.0941041, 1, 1
60.0943135, 0, 1
60.0944166, 1, 1
60.0946260, 0, 1
60.0947291, 1, 1
60.0951469, 0, 1
60.0978886, 0, 0
60.0988326, 0, 1
60.1979651, 1, 1
60.1981745, 0, 1
60.1982776, 1, 1
60.1984870, 0, 1
60.1985901, 1, 1
60.1989037, 0, 1
60.1991110, 1, 1
60.1993204, 0, 1
60.1994235, 1, 1
60.1996329, 0, 1
60.1997360, 1, 1
60.2001538, 0, 1
60.2028850, 0, 0
60.2038291, 0, 1
60.3029720, 1, 1
60.3031814, 0, 1
60.3032845, 1, 1
60.3034939, 0, 1
60.3035970, 1, 1
60.3039106, 0, 1
60.3041179, 1, 1
60.3043273, 0, 1
60.3044304, 1, 1
60.3046398, 0, 1
60.3047429, 1, 1
60.3051607, 0, 1
60.3079009, 0, 0
60.3088450, 0, 1
60.4079789, 1, 1
60.4081883, 0, 1
60.4082914, 1, 1
60.4085008, 0, 1
60.4086039, 1, 1
60.4089175, 0, 1
60.4091248, 1, 1
60.4093342, 0, 1
60.4094373, 1, 1
60.4096467, 0, 1
60.4097498, 1, 1
60.4101676, 0, 1
60.4129038, 0, 0
60.4138479, 0, 1
60.5129858, 1, 1
60.5131952, 0, 1
60.5132983, 1, 1
60.5135077, 0, 1
60.5136108, 1, 1
60.5139244, 0, 1
60.5141317, 1, 1
60.5143411, 0, 1
60.5144442, 1, 1
60.5146536, 0, 1
60.5147567, 1, 1
60.5151745, 0, 1
60.5179067, 0, 0
60.5188508, 0, 1
60.6179927, 1, 1
60.6182021, 0, 1
60.6183052, 1, 1
60.6185146, 0, 1
60.6186177, 1, 1
60.6189313, 0, 1
60.6191386, 1, 1
60.6193480, 0, 1
60.6194511, 1, 1
60.6196605, 0, 1
60.6197636, 1, 1
60.6201814, 0, 1
60.6229161, 0, 0
60.6238602, 0, 1
60.7229996, 1, 1
60.7232090, 0, 1
60.7233121, 1, 1
60.7235215, 0, 1
60.7236246, 1, 1
60.7239382, 0, 1
60.7241455, 1, 1
60.7243549, 0, 1
60.7244580, 1, 1
60.7246674, 0, 1
60.7247705, 1, 1
60.7251883, 0, 1
60.7279321, 0, 0
60.7288761, 0, 1
60.8280065, 1, 1
60.8282159, 0, 1
60.8283190, 1, 1
60.8285284, 0, 1
60.8286315, 1, 1
60.8289451, 0, 1
60.8291524, 1, 1
60.8293618, 0, 1
60.8294649, 1, 1
60.8296743, 0, 1
60.8297774, 1, 1
60.8301952, 0, 1
60.8329350, 0, 0
60.8338791, 0, 1
60.9330134, 1, 1
60.9332228, 0, 1
60.9333259, 1, 1
60.9335353, 0, 1
60.9336384, 1, 1
60.9339520, 0, 1
60.9341593, 1, 1
60.9343687, 0, 1
60.9344718, 1, 1
60.9346812, 0, 1
60.9347843, 1, 1
60.9352021, 0, 1
60.9379574, 0, 0
60.9389015, 0, 1
61.0380203, 1, 1
61.0382297, 0, 1
61.0383328, 1, 1
61.0385422, 0, 1
61.0386453, 1, 1
61.0389589, 0, 1
61.0391662, 1, 1
61.0393756, 0, 1
61.0394787, 1, 1
61.0396881, 0, 1
61.0397912, 1, 1
61.0402090, 0, 1
61.0430123, 0, 0
61.0439564, 0, 1
61.1430272, 1, 1
61.1432366, 0, 1
61.1433397, 1, 1
61.1435491, 0, 1
61.1436522, 1, 1
61.1439658, 0, 1
61.1441731, 1, 1
61.1443825, 0, 1
61.1444856, 1, 1
61.1446950, 0, 1
61.1447981, 1, 1
61.1452159, 0, 1
61.1479567, 0, 0
61.1489008, 0, 1
61.2480340, 1, 1
61.2484518, 0, 1
61.2485549, 1, 1
61.2489727, 0, 1
61.2491800, 1, 1
61.2495978, 0, 1
61.2497008, 1, 1
61.2502228, 0, 1
61.2730357, 1, 1
61.2732451, 0, 1
61.2733482, 1, 1
61.2735577, 0, 1
61.2736607, 1, 1
61.2739744, 0, 1
61.2741816, 1, 1
61.2743910, 0, 1
61.2744941, 1, 1
61.2747036, 0, 1
61.2748066, 1, 1
61.2752244, 0, 1
61.2780142, 0, 0
61.2789583, 0, 1
61.3580413, 1, 1
61.3582507, 0, 1
61.3583538, 1, 1
61.3585632, 0, 1
61.3586663, 1, 1
61.3589799, 0, 1
61.3591872, 1, 1
61.3593966, 0, 1
61.3594997, 1, 1
61.3597091, 0, 1
61.3598122, 1, 1
61.3602300, 0, 1
61.3629617, 0, 0
61.3639058, 0, 1
61.4630482, 1, 1
61.4632576, 0, 1
61.4633607, 1, 1
61.4635701, 0, 1
61.4636732, 1, 1
61.4639868, 0, 1
61.4641941, 1, 1
61.4644035, 0, 1
61.4645066, 1, 1
61.4647161, 0, 1
61.4648191, 1, 1
61.4652369, 0, 1
61.4681402, 0, 0
61.4690843, 0, 1
61.5680551, 1, 1
61.5682645, 0, 1
61.5683676, 1, 1
61.5685770, 0, 1
61.5686801, 1, 1
61.5689937, 0, 1
61.5692010, 1, 1
61.5694104, 0, 1
61.5695135, 1, 1
61.5697229, 0, 1
61.5698260, 1, 1
61.5702438, 0, 1
61.5729936, 0, 0
61.5739377, 0, 1
61.6730620, 1, 1
61.6732714, 0, 1
61.6733745, 1, 1
61.6735839, 0, 1
61.6736870, 1, 1
61.6740006, 0, 1
61.6742079, 1, 1
61.6744173, 0, 1
61.6745204, 1, 1
61.6747298, 0, 1
61.6748329, 1, 1
61.6752507, 0, 1
61.6779900, 0, 0
61.6789341, 0, 1
61.7780689, 1, 1
61.7782783, 0, 1
61.7783814, 1, 1
61.7785908, 0, 1
61.7786939, 1, 1
61.7790075, 0, 1
61.7792148, 1, 1
61.7794242, 0, 1
61.7795273, 1, 1
61.7797367, 0, 1
61.7798398, 1, 1
61.7802576, 0, 1
61.7829994, 0, 0
61.7839435, 0, 1
61.8830758, 1, 1
61.8832852, 0, 1
61.8833883, 1, 1
61.8835977, 0, 1
61.8837008, 1, 1
61.8840144, 0, 1
61.8842217, 1, 1
61.8844311, 0, 1
61.8845342, 1, 1
61.8847437, 0, 1
61.8848467, 1, 1
61.8852645, 0, 1
61.8880023, 0, 0
61.8889464, 0, 1
61.9880827, 1, 1
61.9882921, 0, 1
61.9883952, 1, 1
61.9886047, 0, 1
61.9887077, 1, 1
61.9890213, 0, 1
61.9892286, 1, 1
61.9894380, 0, 1
61.9895411, 1, 1
61.9897505, 0, 1
61.9898536, 1, 1
61.9902714, 0, 1
61.9930443, 0, 0
61.9939881, 0, 1
61.9939882, 0, 0
61.9939884, 0, 1
62.0930896, 1, 1
62.0932991, 0, 1
62.0934021, 1, 1
62.0936116, 0, 1
62.0937146, 1, 1
62.0940282, 0, 1
62.0942355, 1, 1
62.0944449, 0, 1
62.0945480, 1, 1
62.0947574, 0, 1
62.0948605, 1, 1
62.0952783, 0, 1
62.0980146, 0, 0
62.0990627, 0, 1
62.0990628, 0, 0
62.0990629, 0, 1
62.0991587, 0, 0
62.1001028, 0, 1
62.1001029, 0, 0
62.1001030, 0, 1
62.1003817, 1, 1
62.1014245, 0, 1
62.1980965, 1, 1
62.1986184, 0, 1
62.1988257, 1, 1
62.1990352, 0, 1
62.1992424, 1, 1
62.1997644, 0, 1
62.1999716, 1, 1
62.2002852, 0, 1
62.2230981, 1, 1
62.2232034, 0, 1
62.2233064, 1, 1
62.2236201, 0, 1
62.2237231, 1, 1
62.2240368, 0, 1
62.2242440, 1, 1
62.2243493, 0, 1
62.2244524, 1, 1
62.2252868, 0, 1
62.2253899, 1, 1
62.2254951, 0, 1
62.2263275, 1, 1
62.2264328, 0, 1
62.2265358, 1, 1
62.2266411, 0, 1
62.2274734, 1, 1
62.2275786, 0, 1
62.2276817, 1, 1
62.2287246, 0, 1
62.2288276, 1, 1
62.2298705, 0, 1
62.2299736, 1, 1
62.2304955, 0, 1
62.2305986, 1, 1
62.2310163, 0, 1
62.2338124, 0, 0
62.2339244, 0, 1
62.2339245, 0, 0
62.2339246, 0, 1
62.2340203, 0, 0
62.2348605, 0, 1
62.2348606, 0, 0
62.2348607, 0, 1
62.2349564, 0, 0
62.2350684, 0, 1
62.2350686, 0, 0
62.2350687, 0, 1
62.2352685, 0, 0
62.2360045, 0, 1
62.2360046, 0, 0
62.2360048, 0, 1
62.2361006, 0, 0
62.2362125, 0, 1
62.2362126, 0, 0
62.2362127, 0, 1
62.2362129, 0, 0
62.2362130, 0, 1
62.2363087, 0, 0
62.2365247, 0, 1
62.2365248, 0, 0
62.2365249, 0, 1
62.2367247, 0, 0
62.2371488, 0, 1
62.2372448, 0, 0
62.2376687, 0, 1
62.2376688, 0, 0
62.2376690, 0, 1
62.2376691, 0, 0
62.2376692, 0, 1
62.2380769, 0, 0
62.2382929, 0, 1
62.2382930, 0, 0
62.2382931, 0, 1
62.2383890, 0, 0
62.2385008, 0, 1
62.2385009, 0, 0
62.2385011, 0, 1
62.2385012, 0, 0
62.2385013, 0, 1
62.2385970, 0, 0
62.2394371, 0, 1
62.2394373, 0, 0
62.2394374, 0, 1
62.2395331, 0, 0
62.2397491, 0, 1
62.2397492, 0, 0
62.2397493, 0, 1
62.2398451, 0, 0
62.2405812, 0, 1
62.2405813, 0, 0
62.2405814, 0, 1
62.2406773, 0, 0
62.2408934, 0, 1
62.2408935, 0, 0
62.2408936, 0, 1
62.2409893, 0, 0
62.2411013, 0, 1
62.2411015, 0, 0
62.2411016, 0, 1
62.2413014, 0, 0
62.2414133, 0, 1
62.2414134, 0, 0
62.2414135, 0, 1
62.2415094, 0, 0
62.2417255, 0, 1
62.2417256, 0, 0
62.2417257, 0, 1
62.2418214, 0, 0
62.2419334, 0, 1
62.2419336, 0, 0
62.2419337, 0, 1
62.2420294, 0, 0
62.2421414, 0, 1
62.2421415, 0, 0
62.2421416, 0, 1
62.2423416, 0, 0
62.2428695, 0, 1
62.2428696, 0, 0
62.2428698, 0, 1
62.2429656, 0, 0
62.2430775, 0, 1
62.2430776, 0, 0
62.2430777, 0, 1
62.2442453, 1, 1
62.2452881, 0, 1
62.3031034, 1, 1
62.3032086, 0, 1
62.3033117, 1, 1
62.3036253, 0, 1
62.3037284, 1, 1
62.3040420, 0, 1
62.3042493, 1, 1
62.3043545, 0, 1
62.3044576, 1, 1
62.3052921, 0, 1
62.3053952, 1, 1
62.3055005, 0, 1
62.3063327, 1, 1
62.3064380, 0, 1
62.3065411, 1, 1
62.3066463, 0, 1
62.3074786, 1, 1
62.3075840, 0, 1
62.3076870, 1, 1
62.3087298, 0, 1
62.3088329, 1, 1
62.3098757, 0, 1
62.3099788, 1, 1
62.3105008, 0, 1
62.3106039, 1, 1
62.3110217, 0, 1
62.3137803, 0, 0
62.3147243, 0, 1
62.4131106, 1, 1
62.4132159, 0, 1
62.4135273, 1, 1
62.4136326, 0, 1
62.4137356, 1, 1
62.4140492, 0, 1
62.4142565, 1, 1
62.4152993, 0, 1
62.4154024, 1, 1
62.4155076, 0, 1
62.4157149, 1, 1
62.4158201, 0, 1
62.4159233, 1, 1
62.4161327, 0, 1
62.4162358, 1, 1
62.4164453, 0, 1
62.4165483, 1, 1
62.4166536, 0, 1
62.4167567, 1, 1
62.4169661, 0, 1
62.4170692, 1, 1
62.4172786, 0, 1
62.4173817, 1, 1
62.4175911, 0, 1
62.4176942, 1, 1
62.4177995, 0, 1
62.4179026, 1, 1
62.4180078, 0, 1
62.4182151, 1, 1
62.4184245, 0, 1
62.4185276, 1, 1
62.4187371, 0, 1
62.4188401, 1, 1
62.4193621, 0, 1
62.4195693, 1, 1
62.4198830, 0, 1
62.4199860, 1, 1
62.4205080, 0, 1
62.4207153, 1, 1
62.4210288, 0, 1
62.4211319, 1, 1
62.4216540, 0, 1
62.4218612, 1, 1
62.4221748, 0, 1
62.4222779, 1, 1
62.4227998, 0, 1
62.4230071, 1, 1
62.4233207, 0, 1
62.4234238, 1, 1
62.4239457, 0, 1
62.4241530, 1, 1
62.4244666, 0, 1
62.4245697, 1, 1
62.4250917, 0, 1
62.4252989, 1, 1
62.4256125, 0, 1
62.4257156, 1, 1
62.4262375, 0, 1
62.4264448, 1, 1
62.4267584, 0, 1
62.4268615, 1, 1
62.4273834, 0, 1
62.4275907, 1, 1
62.4279044, 0, 1
62.4280074, 1, 1
62.4285294, 0, 1
62.4287366, 1, 1
62.4290502, 0, 1
62.4291533, 1, 1
62.4296752, 0, 1
62.4298825, 1, 1
62.4301961, 0, 1
62.4302992, 1, 1
62.4308212, 0, 1
62.4310284, 1, 1
62.4313421, 0, 1
62.4314451, 1, 1
62.4319671, 0, 1
62.4321743, 1, 1
62.4324879, 0, 1
62.4325910, 1, 1
62.4331131, 0, 1
62.4333202, 1, 1
62.4336339, 0, 1
62.4337369, 1, 1
62.4342589, 0, 1
62.4344662, 1, 1
62.4347798, 0, 1
62.4348828, 1, 1
62.4354048, 0, 1
62.4356121, 1, 1
62.4359256, 0, 1
62.4360288, 1, 1
62.4365508, 0, 1
62.4367580, 1, 1
62.4370716, 0, 1
62.4371747, 1, 1
62.4376966, 0, 1
62.4379039, 1, 1
62.4382175, 0, 1
62.4383206, 1, 1
